county,office,district,party,candidate,votes
Acadia,Lieutenant Governor,,R,"""Jay"" Dardenne",10745
Acadia,Lieutenant Governor,,D,Caroline Fayard,6437
Allen,Lieutenant Governor,,R,"""Jay"" Dardenne",2993
Allen,Lieutenant Governor,,D,Caroline Fayard,1986
Ascension,Lieutenant Governor,,R,"""Jay"" Dardenne",20875
Ascension,Lieutenant Governor,,D,Caroline Fayard,10573
Assumption,Lieutenant Governor,,R,"""Jay"" Dardenne",3606
Assumption,Lieutenant Governor,,D,Caroline Fayard,3352
Avoyelles,Lieutenant Governor,,R,"""Jay"" Dardenne",4777
Avoyelles,Lieutenant Governor,,D,Caroline Fayard,3938
Beauregard,Lieutenant Governor,,R,"""Jay"" Dardenne",6187
Beauregard,Lieutenant Governor,,D,Caroline Fayard,2478
Bienville,Lieutenant Governor,,R,"""Jay"" Dardenne",2283
Bienville,Lieutenant Governor,,D,Caroline Fayard,2632
Bossier,Lieutenant Governor,,R,"""Jay"" Dardenne",18176
Bossier,Lieutenant Governor,,D,Caroline Fayard,9292
Caddo,Lieutenant Governor,,R,"""Jay"" Dardenne",32663
Caddo,Lieutenant Governor,,D,Caroline Fayard,40045
Calcasieu,Lieutenant Governor,,R,"""Jay"" Dardenne",29954
Calcasieu,Lieutenant Governor,,D,Caroline Fayard,21257
Caldwell,Lieutenant Governor,,R,"""Jay"" Dardenne",1755
Caldwell,Lieutenant Governor,,D,Caroline Fayard,873
Cameron,Lieutenant Governor,,R,"""Jay"" Dardenne",1452
Cameron,Lieutenant Governor,,D,Caroline Fayard,756
Catahoula,Lieutenant Governor,,R,"""Jay"" Dardenne",1878
Catahoula,Lieutenant Governor,,D,Caroline Fayard,944
Claiborne,Lieutenant Governor,,R,"""Jay"" Dardenne",2261
Claiborne,Lieutenant Governor,,D,Caroline Fayard,1753
Concordia,Lieutenant Governor,,R,"""Jay"" Dardenne",3366
Concordia,Lieutenant Governor,,D,Caroline Fayard,1969
De Soto,Lieutenant Governor,,R,"""Jay"" Dardenne",3797
De Soto,Lieutenant Governor,,D,Caroline Fayard,3497
East Baton Rouge,Lieutenant Governor,,R,"""Jay"" Dardenne",73834
East Baton Rouge,Lieutenant Governor,,D,Caroline Fayard,59142
East Carroll,Lieutenant Governor,,R,"""Jay"" Dardenne",1016
East Carroll,Lieutenant Governor,,D,Caroline Fayard,1583
East Feliciana,Lieutenant Governor,,R,"""Jay"" Dardenne",3790
East Feliciana,Lieutenant Governor,,D,Caroline Fayard,3171
Evangeline,Lieutenant Governor,,R,"""Jay"" Dardenne",5281
Evangeline,Lieutenant Governor,,D,Caroline Fayard,4522
Franklin,Lieutenant Governor,,R,"""Jay"" Dardenne",3473
Franklin,Lieutenant Governor,,D,Caroline Fayard,1784
Grant,Lieutenant Governor,,R,"""Jay"" Dardenne",3570
Grant,Lieutenant Governor,,D,Caroline Fayard,1433
Iberia,Lieutenant Governor,,R,"""Jay"" Dardenne",12407
Iberia,Lieutenant Governor,,D,Caroline Fayard,8672
Iberville,Lieutenant Governor,,R,"""Jay"" Dardenne",4603
Iberville,Lieutenant Governor,,D,Caroline Fayard,5779
Jackson,Lieutenant Governor,,R,"""Jay"" Dardenne",3007
Jackson,Lieutenant Governor,,D,Caroline Fayard,1755
Jefferson,Lieutenant Governor,,R,"""Jay"" Dardenne",71652
Jefferson,Lieutenant Governor,,D,Caroline Fayard,46764
Jefferson Davis,Lieutenant Governor,,R,"""Jay"" Dardenne",5201
Jefferson Davis,Lieutenant Governor,,D,Caroline Fayard,3161
Lafayette,Lieutenant Governor,,R,"""Jay"" Dardenne",40189
Lafayette,Lieutenant Governor,,D,Caroline Fayard,23336
Lafourche,Lieutenant Governor,,R,"""Jay"" Dardenne",16622
Lafourche,Lieutenant Governor,,D,Caroline Fayard,8481
Lasalle,Lieutenant Governor,,R,"""Jay"" Dardenne",3106
Lasalle,Lieutenant Governor,,D,Caroline Fayard,821
Lincoln,Lieutenant Governor,,R,"""Jay"" Dardenne",6815
Lincoln,Lieutenant Governor,,D,Caroline Fayard,4344
Livingston,Lieutenant Governor,,R,"""Jay"" Dardenne",26303
Livingston,Lieutenant Governor,,D,Caroline Fayard,8167
Madison,Lieutenant Governor,,R,"""Jay"" Dardenne",1320
Madison,Lieutenant Governor,,D,Caroline Fayard,1280
Morehouse,Lieutenant Governor,,R,"""Jay"" Dardenne",3943
Morehouse,Lieutenant Governor,,D,Caroline Fayard,3465
Natchitoches,Lieutenant Governor,,R,"""Jay"" Dardenne",4943
Natchitoches,Lieutenant Governor,,D,Caroline Fayard,4581
Orleans,Lieutenant Governor,,R,"""Jay"" Dardenne",23190
Orleans,Lieutenant Governor,,D,Caroline Fayard,74175
Ouachita,Lieutenant Governor,,R,"""Jay"" Dardenne",24154
Ouachita,Lieutenant Governor,,D,Caroline Fayard,15356
Plaquemines,Lieutenant Governor,,R,"""Jay"" Dardenne",3840
Plaquemines,Lieutenant Governor,,D,Caroline Fayard,2557
Pointe Coupee,Lieutenant Governor,,R,"""Jay"" Dardenne",4327
Pointe Coupee,Lieutenant Governor,,D,Caroline Fayard,4293
Rapides,Lieutenant Governor,,R,"""Jay"" Dardenne",20847
Rapides,Lieutenant Governor,,D,Caroline Fayard,14898
Red River,Lieutenant Governor,,R,"""Jay"" Dardenne",1274
Red River,Lieutenant Governor,,D,Caroline Fayard,1191
Richland,Lieutenant Governor,,R,"""Jay"" Dardenne",3480
Richland,Lieutenant Governor,,D,Caroline Fayard,2192
Sabine,Lieutenant Governor,,R,"""Jay"" Dardenne",3667
Sabine,Lieutenant Governor,,D,Caroline Fayard,2050
St. Bernard,Lieutenant Governor,,R,"""Jay"" Dardenne",4638
St. Bernard,Lieutenant Governor,,D,Caroline Fayard,3449
St. Charles,Lieutenant Governor,,R,"""Jay"" Dardenne",10088
St. Charles,Lieutenant Governor,,D,Caroline Fayard,6224
St. Helena,Lieutenant Governor,,R,"""Jay"" Dardenne",1682
St. Helena,Lieutenant Governor,,D,Caroline Fayard,2635
St. James,Lieutenant Governor,,R,"""Jay"" Dardenne",3134
St. James,Lieutenant Governor,,D,Caroline Fayard,5138
St. John The Baptist,Lieutenant Governor,,R,"""Jay"" Dardenne",5214
St. John The Baptist,Lieutenant Governor,,D,Caroline Fayard,7825
St. Landry,Lieutenant Governor,,R,"""Jay"" Dardenne",13230
St. Landry,Lieutenant Governor,,D,Caroline Fayard,13725
St. Martin,Lieutenant Governor,,R,"""Jay"" Dardenne",9200
St. Martin,Lieutenant Governor,,D,Caroline Fayard,7098
St. Mary,Lieutenant Governor,,R,"""Jay"" Dardenne",8776
St. Mary,Lieutenant Governor,,D,Caroline Fayard,6386
St. Tammany,Lieutenant Governor,,R,"""Jay"" Dardenne",57178
St. Tammany,Lieutenant Governor,,D,Caroline Fayard,19004
Tangipahoa,Lieutenant Governor,,R,"""Jay"" Dardenne",19634
Tangipahoa,Lieutenant Governor,,D,Caroline Fayard,11789
Tensas,Lieutenant Governor,,R,"""Jay"" Dardenne",779
Tensas,Lieutenant Governor,,D,Caroline Fayard,666
Terrebonne,Lieutenant Governor,,R,"""Jay"" Dardenne",17791
Terrebonne,Lieutenant Governor,,D,Caroline Fayard,8715
Union,Lieutenant Governor,,R,"""Jay"" Dardenne",4331
Union,Lieutenant Governor,,D,Caroline Fayard,2062
Vermilion,Lieutenant Governor,,R,"""Jay"" Dardenne",9536
Vermilion,Lieutenant Governor,,D,Caroline Fayard,5688
Vernon,Lieutenant Governor,,R,"""Jay"" Dardenne",6174
Vernon,Lieutenant Governor,,D,Caroline Fayard,2473
Washington,Lieutenant Governor,,R,"""Jay"" Dardenne",7224
Washington,Lieutenant Governor,,D,Caroline Fayard,4252
Webster,Lieutenant Governor,,R,"""Jay"" Dardenne",6780
Webster,Lieutenant Governor,,D,Caroline Fayard,5583
West Baton Rouge,Lieutenant Governor,,R,"""Jay"" Dardenne",4400
West Baton Rouge,Lieutenant Governor,,D,Caroline Fayard,3422
West Carroll,Lieutenant Governor,,R,"""Jay"" Dardenne",2005
West Carroll,Lieutenant Governor,,D,Caroline Fayard,637
West Feliciana,Lieutenant Governor,,R,"""Jay"" Dardenne",2340
West Feliciana,Lieutenant Governor,,D,Caroline Fayard,1685
Winn,Lieutenant Governor,,R,"""Jay"" Dardenne",2515
Winn,Lieutenant Governor,,D,Caroline Fayard,1458
